INFO: ###>_NOKNN<##########################################
Dec 25, 2016 5:07:03 PM com.rapidminer.operator.tools.ConsolePrintOperator doWork
INFO: ###  symbol DD d:/var/tmp/output/DD_1_libsvm_TESTED_SMALL.CSV
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
<13.0 & <=7.0
datetime        count 0 count 2 %       dec     lbl
201308121626    1       0       0       2       0
201307101755    1       0       0       2       0
201307231508    1       0       0       2       0
201308261334    1       0       0       2       0
201306131622    1       0       0       2       0
201308131444    1       0       0       2       0
201307231648    1       0       0       2       0
201306121534    1       0       0       2       0
201306251457    0       1       0       2       0
201306141618    1       0       0       2       0
201306041658    1       0       0       2       0
201307081534    1       0       0       2       0
201307081330    2       4       2       2       0
201306281330    0       2       0       2       0
201307011400    0       1       0       2       0
201307231916    1       0       0       2       0
201306141622    0       1       0       2       0
201306181945    0       2       0       2       0
201307191700    1       0       0       2       0
201307191702    0       1       0       2       0
201307311408    0       1       0       2       0
201306191710    1       0       0       2       0
201307311508    1       0       0       2       0
201307231658    1       1       1       2       0
201306041650    1       0       0       2       0
201306131752    1       0       0       2       0
201306141354    1       0       0       2       0
201306251330    0       2       0       2       0
201306281811    1       0       0       2       0
201306261330    8       2       0.25    0       0
201308061330    0       2       0       2       0
201306041724    1       0       0       2       0
201306281540    1       0       0       2       0
201309061719    1       0       0       2       0
201308061709    1       0       0       2       0
201306131603    0       1       0       2       0
201308261450    0       1       0       2       0
201308281930    1       0       0       2       0
201306131707    0       1       0       2       0
201308161330    3       0       0       2       0
201306131500    0       1       0       2       0
201306261733    1       0       0       2       0
201307241805    1       0       0       2       0
201306281402    1       0       0       2       0
201307251655    1       0       0       2       0
201308121500    0       1       0       2       0
201306131701    1       0       0       2       0
201307311751    1       0       0       2       0
201308121400    1       0       0       2       0
201307221735    0       1       0       2       0
201306281547    0       1       0       2       0
201307181457    1       0       0       2       0
201307221330    8       4       0.5     0       2
201306171330    15      6       0.4     0       2
201306061632    1       0       0       2       0
201307161807    0       1       0       2       0
201307251505    1       0       0       2       0
201307301833    2       0       0       2       0
201307021444    1       0       0       2       0
201307091330    2       0       0       2       0
201308161340    1       0       0       2       0
201307221827    1       0       0       2       0
201307051430    1       0       0       2       0
201307311352    1       0       0       2       0
201307051637    0       1       0       2       0
201308151411    1       0       0       2       0
201308131726    1       0       0       2       0
201308061713    0       1       0       2       0
201306041330    3       2       0.67    2       0
201307311351    0       1       0       2       0
201308011823    1       0       0       2       0
201307191622    1       0       0       2       0
201306181821    0       2       0       2       0
201306241533    0       1       0       2       0
201308211330    3       2       0.67    2       0
201307301735    1       0       0       2       0
201307221722    1       0       0       2       0
201308211333    0       1       0       2       0
201308191755    1       0       0       2       0
201308211334    0       1       0       2       0
201308061511    1       0       0       2       0
201306031330    6       2       0.33    2       2
201306031619    1       0       0       2       0
201308301330    1       0       0       2       0
201306241549    1       0       0       2       0
201307051601    1       0       0       2       0
201306131522    1       0       0       2       0
201307021330    1       0       0       2       0
201308071834    0       1       0       2       0
201308221630    1       0       0       2       0
201307301330    1       1       1       2       0
201307101330    0       1       0       2       0
201307231602    1       0       0       2       0
201306281934    0       1       0       2       0
201306041607    2       0       0       2       0
201306131720    1       0       0       2       0
201307231400    1       0       0       2       0
201306071703    2       0       0       2       0
201307151330    1       0       0       2       2
201307231401    1       0       0       2       0
201307301436    0       1       0       2       0
201307231402    1       0       0       2       0
201307301430    1       0       0       2       0
201306181513    0       1       0       2       0
201307231808    0       1       0       2       0
201306031533    2       0       0       2       0
201308271653    1       0       0       2       0
201307311634    1       1       1       2       0
201308131500    1       0       0       2       0
201307091727    1       0       0       2       0
201306071553    4       0       0       2       0
201307051517    1       0       0       2       0
201307171908    0       1       0       2       0
201307101345    1       0       0       2       0
201307171903    3       0       0       2       0
201307171904    1       0       0       2       0
201306101330    3       1       0.33    2       0
201308071330    2       2       1       2       0
201307311330    5       6       1.2     2       0
201307231614    1       0       0       2       0
201306181844    2       0       0       2       0
201307231410    1       0       0       2       0
201307181330    18      11      0.61    0       0
201307231815    1       0       0       2       0
201308081555    1       0       0       2       0
201306131852    0       1       0       2       0
201306181330    2       1       0.5     2       0
201306131854    1       0       0       2       0
201307021740    0       1       0       2       0
201307251348    1       0       0       2       0
201308271341    1       0       0       2       0
201307231836    0       1       0       2       0
201309031448    1       0       0       2       0
201307231424    1       0       0       2       0
201307181945    0       1       0       2       0
201307231425    2       0       0       2       0
201307231420    1       0       0       2       0
201303211330    0       9       0       2       2
201307231422    1       0       0       2       0
201306131440    1       0       0       2       0
201308061340    0       1       0       2       0
201307231730    3       1       0.33    2       0
201307171910    0       1       0       2       0
201309041641    1       0       0       2       0
201307171814    2       0       0       2       0
201306271640    1       0       0       2       0
201307311954    0       1       0       2       0
201306131443    1       0       0       2       0
201306111330    6       3       0.5     2       0
201307231334    1       0       0       2       0
201307231338    1       0       0       2       0
201309061415    1       0       0       2       0
201309031357    0       1       0       2       0
201307231337    1       0       0       2       0
201307181600    0       1       0       2       0
201308121545    1       0       0       2       0
201308221517    1       0       0       2       0
201307301521    1       0       0       2       0
201307231330    30      16      0.53    0       0
201306141830    1       0       0       2       0
201306051613    0       1       0       2       0
201306141834    1       0       0       2       0
201306201342    0       1       0       2       0
201306111346    1       0       0       2       0
201306141838    1       0       0       2       0
201307051703    1       0       0       2       0
201307171922    1       0       0       2       0
201307261330    3       2       0.67    2       0
201306131534    2       0       0       2       0
201307231720    1       0       0       2       0
201307251350    1       0       0       2       0
201307231721    1       0       0       2       0
201306131536    2       0       0       2       0
201307051330    0       2       0       2       0
201307191533    0       1       0       2       0
201306141933    2       0       0       2       0
201307191330    6       2       0.33    2       0
201308141655    1       0       0       2       0
201306031640    2       0       0       2       0
201306251510    0       1       0       2       0
201307311823    0       1       0       2       0
201308231544    2       0       0       2       0
201306051330    0       1       0       2       0
201306211750    0       1       0       2       0
201306201330    1       0       0       2       0
201307221551    1       0       0       2       0
201307221924    0       1       0       2       0
201307241536    1       0       0       2       0
201308131330    0       4       0       2       0
201308051330    1       9       9       2       0
201307261717    1       0       0       2       0
201307171937    1       0       0       2       0
201306251514    0       1       0       2       0
201307171424    1       0       0       2       0
201307181720    0       1       0       2       0
201308271330    2       4       2       2       0
201308021330    1       1       1       2       0
201307221745    1       0       0       2       0
201307231703    1       1       1       2       0
201307181814    1       0       0       2       0
201307231700    1       0       0       2       0
201307101828    1       0       0       2       0
201307171946    1       0       0       2       0
201307171809    1       0       0       2       0
201307311817    1       0       0       2       0
201307171942    0       1       0       2       0
201306141410    1       0       0       2       0
201308011903    1       0       0       2       0
201307231840    0       1       0       2       0
201309031330    1       1       1       2       0
201307171948    1       0       0       2       0
201308011330    3       0       0       2       0
201307261451    0       1       0       2       0
201307231844    1       0       0       2       0
201306051933    0       1       0       2       0
201306131414    1       0       0       2       0
201306121342    2       0       0       2       0
201307101640    1       0       0       2       0
201306141506    1       0       0       2       0
201306141708    1       0       0       2       0
201306141706    1       0       0       2       0
201307151541    1       0       0       2       0
201307021508    1       0       0       2       0
201308091452    1       0       0       2       0
201308201330    0       3       0       2       0
201306141700    1       0       0       2       0
201306061420    1       0       0       2       0
201308011628    1       0       0       2       0
201306051941    1       0       0       2       0
201306281600    2       0       0       2       0
201307161330    1       1       1       2       0
201306141803    1       0       0       2       0
201307011330    3       6       2       2       0
201307021910    1       0       0       2       0
201308191434    1       0       0       2       0
201306141800    1       1       1       2       0
201307171950    1       0       0       2       0
201307171951    1       0       0       2       0
201306261800    1       0       0       2       0
201308081457    0       1       0       2       0
201306121330    0       1       0       2       0
201309061510    1       0       0       2       0
201307181647    1       0       0       2       0
201306121336    0       1       0       2       0
201307241546    1       0       0       2       0
201307221528    1       0       0       2       0
201306171444    0       3       0       2       0
201307221523    1       0       0       2       0
201306261957    1       0       0       2       0
201309031427    1       0       0       2       0
201307231340    1       0       0       2       0
201307181658    1       0       0       2       0
201308191519    1       0       0       2       0
201306241330    2       3       1.5     2       0
201306271722    0       1       0       2       0
201307181752    1       1       1       2       0
201307231349    2       0       0       2       0
201307231342    0       1       0       2       0
201308151611    1       0       0       2       0
201308081330    3       3       1       2       0
201307231344    1       0       0       2       0
201307231345    0       1       0       2       0
201306131835    1       0       0       2       0
201308081339    1       0       0       2       0
201306201439    0       1       0       2       0
201306201438    0       1       0       2       0
201308271627    1       0       0       2       0
201307231755    1       0       0       2       0
201308071949    1       0       0       2       0
201307241349    0       1       0       2       0
201307111611    1       0       0       2       0
201309031800    1       0       0       2       0
201306251419    1       0       0       2       0
201308081721    1       0       0       2       0
201308081722    0       1       0       2       0
201307221648    1       0       0       2       0
201309031435    0       1       0       2       0
201306271733    0       1       0       2       0
201306131840    1       0       0       2       0
201306131651    1       0       0       2       0
201309041633    1       0       0       2       0
201306271330    1       4       4       2       0
201308151330    6       3       0.5     2       0
201306071350    2       0       0       2       0
201308231330    3       1       0.33    2       0
201307171705    1       0       0       2       0
201307251339    1       0       0       2       0
201307231354    1       0       0       2       0
201306181855    0       2       0       2       0
201309031953    1       0       0       2       0
201306261937    1       0       0       2       0
201307251330    8       1       0.12    0       0
201306251548    1       0       0       2       0
201308151335    1       0       0       2       0
201307151518    1       0       0       2       0
201306131948    1       0       0       2       0
201307111330    1       0       0       2       0
201307101517    0       1       0       2       0
<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
INFO: ###  symbol DIS d:/var/tmp/output/DIS_1_libsvm_TESTED_SMALL.CSV
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
<13.0 & <=7.0
datetime        count 0 count 2 %       dec     lbl
201308071935    1       0       0       2       0
201306121842    1       0       0       2       0
201308071934    1       0       0       2       0
201307081341    1       0       0       2       0
201306131330    17      3       0.18    0       0
201307081752    1       0       0       2       0
201308281330    12      1       0.08    0       0
201308151924    1       0       0       2       0
201307081750    1       0       0       2       0
201306271905    1       0       0       2       0
201307081757    1       0       0       2       0
201306131336    1       0       0       2       0
201308051616    1       0       0       2       0
201308281339    0       1       0       2       0
201308191330    24      5       0.21    0       0
201306031553    1       0       0       2       0
201307081346    1       0       0       2       0
201307081958    1       0       0       2       0
201308131959    1       0       0       2       0
201307251744    1       0       0       2       0
201307081557    1       0       0       2       0
201307161606    1       0       0       2       0
201308191343    1       0       0       2       0
201307021544    1       0       0       2       0
201308271429    1       0       0       2       0
201308071922    1       0       0       2       0
201308131559    0       1       0       2       0
201307111548    1       0       0       2       0
201307161600    1       0       0       2       0
201307081940    1       0       0       2       0
201307081942    1       0       0       2       0
201306031542    1       0       0       2       0
201307251740    1       0       0       2       0
201307261624    1       0       0       2       0
201307011428    1       0       0       2       0
201307181556    1       0       0       2       0
201308071602    1       0       0       2       0
201309041840    1       0       0       2       0
201307051646    1       0       0       2       0
201307111928    1       0       0       2       0
201307051643    1       0       0       2       0
201308151400    0       1       0       2       0
201307011615    1       0       0       2       0
201306031951    1       0       0       2       0
201306111403    1       0       0       2       0
201306121822    1       0       0       2       0
201307121833    1       0       0       2       0
201308191357    0       1       0       2       0
201307111353    1       0       0       2       0
201306061330    10      5       0.5     0       2
201308071910    1       0       0       2       0
201308271411    1       0       0       2       0
201306131804    2       0       0       2       0
201308061558    0       1       0       2       0
201308151900    1       0       0       2       0
201308151700    1       0       0       2       0
201308281358    1       0       0       2       0
201306181558    1       0       0       2       0
201308151401    1       0       0       2       0
201307011612    1       0       0       2       0
201307081330    30      8       0.27    0       0
201307011400    1       0       0       2       0
201308071903    0       1       0       2       0
201306131758    1       0       0       2       0
201306111803    1       0       0       2       0
201307081722    1       0       0       2       0
201308091557    1       0       0       2       0
201307311400    1       0       0       2       0
201306111800    1       0       0       2       0
201307311408    1       0       0       2       0
201308131945    1       0       0       2       0
201307011602    1       0       0       2       0
201307051651    1       0       0       2       0
201307081334    1       0       0       2       0
201308071858    1       0       0       2       0
201308061538    1       0       0       2       0
201308061330    23      6       0.26    0       0
201308051659    0       1       0       2       0
201306101553    1       0       0       2       0
201308151422    1       1       1       2       0
201308011838    2       0       0       2       0
201307021352    1       0       0       2       0
201308011836    1       0       0       2       0
201308071653    1       0       0       2       0
201306201614    1       0       0       2       0
201306131700    1       0       0       2       0
201308131911    1       0       0       2       0
201307311610    0       1       0       2       0
201308131523    1       0       0       2       0
201307161807    0       1       0       2       0
201306271542    1       0       0       2       0
201307251708    1       0       0       2       0
201306031503    1       0       0       2       0
201307161806    1       0       0       2       0
201306101350    2       0       0       2       0
201307081703    1       0       0       2       0
201307051637    1       0       0       2       0
201306271953    1       0       0       2       0
201307051432    1       0       0       2       0
201308141756    1       0       0       2       0
201306201609    2       0       0       2       0
201307251702    1       0       0       2       0
201308071641    0       1       0       2       0
201308221359    0       2       0       2       0
201308071459    1       0       0       2       0
201306031330    15      2       0.13    0       0
201308221731    1       0       0       2       0
201308071839    2       0       0       2       0
201307051608    1       0       0       2       0
201306101346    1       0       0       2       0
201306271927    1       0       0       2       0
201308271458    1       0       0       2       0
201308071837    2       0       0       2       0
201307021330    15      2       0.13    0       0
201307161810    1       0       0       2       0
201308071834    1       0       0       2       0
201308151444    1       0       0       2       0
201306131722    1       0       0       2       0
201307151330    33      3       0.09    0       2
201308071630    1       0       0       2       0
201308051838    1       0       0       2       0
201308071424    1       0       0       2       0
201306241956    1       0       0       2       0
201306181510    2       0       0       2       0
201307111754    1       0       0       2       0
201307311634    1       0       0       2       0
201308131500    1       0       0       2       0
201308131501    1       0       0       2       0
201306031528    1       0       0       2       0
201308281948    1       0       0       2       0
201306101336    1       0       0       2       0
201308071826    1       0       0       2       0
201308061504    1       0       0       2       0
201306131513    1       0       0       2       0
201306101330    22      3       0.14    0       0
201306241559    1       0       0       2       0
201307161823    1       0       0       2       0
201308151433    1       0       0       2       0
201308121806    1       0       0       2       0
201306201627    1       0       0       2       0
201307051419    1       0       0       2       0
201308071439    1       0       0       2       0
201306131516    1       0       0       2       0
201307181330    14      5       0.36    0       0
201308121800    3       0       0       2       0
201308221330    11      1       0.09    0       0
201306241947    1       0       0       2       0
201308221729    1       0       0       2       0
201307231817    1       0       0       2       0
201308051821    1       0       0       2       0
201306211737    1       0       0       2       0
201308071400    1       0       0       2       0
201306181330    6       0       0       2       0
201306211735    1       0       0       2       0
201307031558    0       1       0       2       0
201308071404    1       0       0       2       0
201306121646    1       0       0       2       0
201308121814    1       0       0       2       0
201306041439    1       0       0       2       0
201306181743    2       0       0       2       0
201306201658    2       0       0       2       0
201308121815    1       0       0       2       0
201306121641    2       0       0       2       0
201307221350    0       1       0       2       0
201306261848    1       0       0       2       0
201307221353    1       0       0       2       0
201307171913    1       0       0       2       0
201309031444    2       0       0       2       0
201306141947    1       0       0       2       0
201306211535    1       0       0       2       0
201306181335    1       0       0       2       0
201308071410    1       0       0       2       0
201306071743    2       0       0       2       0
201308081800    0       1       0       2       0
201308071416    1       0       0       2       0
201307111744    1       0       0       2       0
201308071418    0       1       0       2       0
201308071419    1       0       0       2       0
201308211857    1       0       0       2       0
201306201851    1       0       0       2       0
201308221519    1       0       0       2       0
201308211856    2       0       0       2       0
201307171926    1       0       0       2       0
201307261828    1       0       0       2       0
201307031536    1       0       0       2       0
201308011407    1       0       0       2       0
201307031538    0       1       0       2       0
201307241535    1       0       0       2       0
201307051447    1       0       0       2       0
201308191830    1       0       0       2       0
201308121836    1       0       0       2       0
201307171931    1       0       0       2       0
201307191425    0       1       0       2       0
201309061330    10      1       0.1     0       0
201307301908    2       0       0       2       0
201308021330    5       1       0.2     2       0
201306241713    1       0       0       2       0
201306181754    1       0       0       2       0
201306241515    1       0       0       2       0
201307051849    1       0       0       2       0
201308011802    1       0       0       2       0
201309051633    1       0       0       2       0
201307191414    1       0       0       2       0
201306211544    1       0       0       2       0
201309041607    1       0       0       2       0
201306191551    2       0       0       2       0
201306111810    1       0       0       2       0
201309061505    1       0       0       2       0
201309041818    1       0       0       2       0
201309041600    1       0       0       2       0
201307081506    1       0       0       2       0
201306171827    1       0       0       2       0
201306111814    2       0       0       2       0
201306241722    1       0       0       2       0
201306171821    1       0       0       2       0
201306171824    1       0       0       2       0
201309051852    1       0       0       2       0
201309041803    2       0       0       2       0
201308211819    1       0       0       2       0
201306121330    18      2       0.11    0       0
201307241546    1       0       0       2       0
201307081519    1       0       0       2       0
201306201400    1       0       0       2       0
201307111503    1       0       0       2       0
201307191439    1       0       0       2       0
201307081515    1       0       0       2       0
201306201408    1       0       0       2       0
201307261615    1       0       0       2       0
201308191519    1       0       0       2       0
201308161429    1       0       0       2       0
201308211829    1       0       0       2       0
201308121457    1       0       0       2       0
201307261409    1       0       0       2       0
201308231641    1       0       0       2       0
201307261400    1       0       0       2       2
201306201828    0       1       0       2       0
201306141722    1       0       0       2       0
201307161452    1       0       0       2       0
201307011459    1       0       0       2       0
201306191533    2       0       0       2       0
201308211836    1       0       0       2       0
201309041821    1       0       0       2       0
201306121350    1       0       0       2       0
201306211507    2       0       0       2       0
201309041828    1       0       0       2       0
201308191808    1       0       0       2       0
201307171707    1       0       0       2       0
201308221533    0       1       0       2       0
201306121850    1       0       0       2       0
201308221536    0       1       0       2       0
201306201428    2       0       0       2       0
201307091659    1       0       0       2       0
201306061720    0       1       0       2       0
201308301411    2       0       0       2       0
201306041624    1       0       0       2       0
201306041625    1       0       0       2       0
201306191644    1       0       0       2       0
201306041626    2       0       0       2       0
201309041336    1       0       0       2       0
201307091654    1       0       0       2       0
201307051903    1       0       0       2       0
201307151703    2       0       0       2       0
201307151704    1       0       0       2       0
201307031345    1       0       0       2       0
201306141340    1       0       0       2       0
201307151700    1       0       0       2       0
201307241708    1       0       0       2       0
201309041330    6       4       0.67    2       0
201307121446    1       0       0       2       0
201306041620    1       0       0       2       0
201306041621    1       0       0       2       0
201307021950    1       0       0       2       0
201308301426    1       0       0       2       0
201306041634    1       0       0       2       0
201306141330    9       4       0.44    0       2
201307241330    13      0       0       0       0
201308021627    0       1       0       2       0
201307221610    0       1       0       2       0
201306191628    2       0       0       2       0
201307221403    0       1       0       2       0
201307221401    1       0       0       2       0
201307101755    1       0       0       2       0
201307221409    1       0       0       2       0
201308201719    1       0       0       2       0
201308021658    2       0       0       2       0
201306251452    1       0       0       2       0
201309031512    0       1       0       2       0
201307231647    1       0       0       2       0
201306061502    1       0       0       2       0
201307221615    1       0       0       2       0
201309051508    1       0       0       2       0
201306281330    5       0       0       2       0
201308021641    1       0       0       2       0
201308021644    1       0       0       2       0
201306171926    1       0       0       2       0
201308201907    2       0       0       2       0
201307191701    0       1       0       2       0
201308161508    1       0       0       2       0
201308091959    1       0       0       2       0
201307031330    15      6       0.4     0       0
201306141355    1       0       0       2       0
201308061706    1       0       0       2       0
201301071430    7       2       0.29    2       2
201308061707    1       1       1       2       0
201308061708    1       0       0       2       0
201308121407    2       1       0.5     2       0
201308121405    1       0       0       2       0
201307091617    1       0       0       2       0
201308061700    0       1       0       2       0
201308061703    1       0       0       2       0
201307091417    1       0       0       2       0
201307171649    1       0       0       2       0
201307091419    1       0       0       2       0
201306071427    4       0       0       2       0
201307171642    1       0       0       2       0
201308061900    0       1       0       2       0
201307221428    1       0       0       2       0
201306181817    1       0       0       2       0
201308121400    0       1       0       2       0
201306071820    1       0       0       2       0
201306281552    2       0       0       2       0
201307301834    1       0       0       2       0
201307221433    1       0       0       2       0
201309061703    1       0       0       2       0
201308291613    1       0       0       2       0
201308061711    1       0       0       2       0
201308291409    1       0       0       2       0
201308061915    1       0       0       2       0
201306051755    0       1       0       2       0
201308061913    1       0       0       2       0
201306261621    1       0       0       2       0
201308061919    1       0       0       2       0
201308201959    1       0       0       2       0
201308011458    1       0       0       2       0
201306181834    1       0       0       2       0
201306181832    1       0       0       2       0
201307231404    1       0       0       2       0
201306211822    2       0       0       2       0
201308061925    1       0       0       2       0
201308211616    1       0       0       2       0
201308061927    1       0       0       2       0
201308011459    1       0       0       2       0
201306281927    1       0       0       2       0
201306281926    1       0       0       2       0
201306261607    1       0       0       2       0
201307301811    1       0       0       2       0
201307101729    2       0       0       2       0
201306171625    1       0       0       2       0
201308161745    1       0       0       2       0
201306071859    1       0       0       2       0
201308301642    1       0       0       2       0
201307181859    0       1       0       2       0
201306041419    1       0       0       2       0
201308211609    1       0       0       2       0
201307181854    1       0       0       2       0
201306261600    1       0       0       2       0
201306211830    1       0       0       2       0
201308211604    1       0       0       2       0
201308061936    0       1       0       2       0
201306131852    1       0       0       2       0
201307241918    1       0       0       2       0
201307231420    1       0       0       2       0
201306281508    1       0       0       2       0
201308021836    1       0       0       2       0
201308061740    1       0       0       2       0
201307121642    1       0       0       2       0
201306051904    0       1       0       2       0
201308071802    1       0       0       2       0
201306111330    31      5       0.16    0       0
201306131858    1       0       0       2       0
201308071805    1       0       0       2       0
201308271759    1       0       0       2       0
201307171407    1       0       0       2       0
201307101905    1       0       0       2       0
201306051716    1       0       0       2       0
201306051503    1       0       0       2       0
201306141536    1       0       0       2       0
201307161712    1       0       0       2       0
201308071811    0       1       0       2       0
201306211357    1       0       0       2       0
201308081404    0       1       0       2       0
201306041819    1       0       0       2       0
201307021759    0       1       0       2       0
201307021722    1       0       0       2       0
201308091750    1       0       0       2       0
201308131338    1       0       0       2       0
201306051538    1       0       0       2       0
201306051330    15      5       0.33    0       0
201306111555    0       1       0       2       0
201307161749    1       0       0       2       0
201307111402    1       0       0       2       0
201306171451    1       0       0       2       0
201308131330    13      0       0       0       0
201307021732    1       0       0       2       0
201307181812    1       0       0       2       0
201308211447    1       0       0       2       0
201306251923    2       0       0       2       0
201308271734    1       0       0       2       0
201308051553    1       0       0       2       0
201306031755    1       0       0       2       0
201307231453    1       0       0       2       0
201306031750    0       1       0       2       0
201307181620    0       1       0       2       0
201307181814    1       0       0       2       0
201307151556    1       0       0       2       0
201306211330    17      2       0.12    0       0
201306251920    2       0       0       2       0
201307221639    0       1       0       2       0
201308271702    1       0       0       2       0
201307121603    1       0       0       2       0
201308281401    1       0       0       2       0
201306171436    1       0       0       2       0
201308271504    1       0       0       2       0
201308201733    1       0       0       2       0
201308201330    8       0       0       0       0
201309051330    7       0       0       2       0
201306171433    1       0       0       2       0
201306101602    1       0       0       2       0
201307121814    0       1       0       2       0
201308091728    1       0       0       2       0
201308091937    1       0       0       2       0
201308271516    1       0       0       2       0
201307021715    1       0       0       2       0
201309051526    2       0       0       2       0
201306251703    0       1       0       2       0
201308141804    1       0       0       2       0
201307161754    1       0       0       2       0
201309051529    2       0       0       2       0
201307121810    1       0       0       2       0
201307111903    1       0       0       2       0
201307221624    1       0       0       2       0
201307121806    1       0       0       2       0
201306241330    33      3       0.09    0       2
201307121801    1       0       0       2       0
201306171413    1       0       0       2       0
201307121422    1       0       0       2       0
201309051353    1       0       0       2       0
201307161700    1       0       0       2       0
201306141521    1       0       0       2       0
201307111445    1       0       0       2       0
201308091330    9       3       0.33    0       0
201308091709    1       0       0       2       0
201308091516    1       0       0       2       0
201308021611    1       0       0       2       0
201308021604    1       0       0       2       0
201308091702    1       0       0       2       0
201308021607    1       0       0       2       0
201308021606    1       0       0       2       0
201306271330    12      1       0.08    0       0
201308211400    2       0       0       2       0
201307251338    1       0       0       2       0
201308091700    1       0       0       2       0
201307151512    1       0       0       2       0
201307151514    1       0       0       2       0
201307251336    1       0       0       2       0
201308201740    1       0       0       2       0
201307251330    8       0       0       0       0
201308081429    2       0       0       2       0
201308221939    1       0       0       2       0
201306171421    0       1       0       2       0
201309051342    1       0       0       2       0
201308261902    0       1       0       2       0
201308071958    1       0       0       2       0
201308021800    2       0       0       2       0
201306061550    1       0       0       2       0
201307111435    0       1       0       2       0
201308071340    1       0       0       2       0
201307091911    1       0       0       2       0
201308071342    1       0       0       2       0
201306131923    1       0       0       2       0
201306111726    0       1       0       2       0
201307021410    1       0       0       2       0
201308151521    1       0       0       2       0
201306131647    1       0       0       2       0
201306031831    1       0       0       2       0
201307121712    1       1       1       2       0
201307021415    1       0       0       2       0
201306101618    1       0       0       2       0
201307121719    1       0       0       2       0
201308071348    1       0       0       2       0
201309031559    1       0       0       2       0
201307081811    1       2       2       2       0
201308261747    1       0       0       2       0
201306181437    1       0       0       2       0
201308151826    1       0       0       2       0
201306061910    1       0       0       2       0
201308071352    1       0       0       2       0
201307161905    1       0       0       2       0
201306251614    1       0       0       2       0
201306181441    1       0       0       2       0
201306251616    1       0       0       2       0
201307081415    1       0       0       2       0
201307051536    0       1       0       2       0
201307261521    0       1       0       2       0
201306101622    1       0       0       2       0
201307121721    1       0       0       2       0
201307161900    1       0       0       2       0
201307151421    1       0       0       2       0
201307021404    0       1       0       2       0
201306101628    1       0       0       2       0
201306121938    0       1       0       2       0
201307121729    1       0       0       2       0
201308121330    32      5       0.16    0       0
201307121728    3       0       0       2       0
201306251610    1       0       0       2       0
201307231932    1       0       0       2       0
201308071359    3       0       0       2       0
201308071358    0       1       0       2       0
201309031547    1       0       0       2       0
201308071356    1       0       0       2       0
201308071355    1       0       0       2       0
201307081633    0       1       0       2       0
201306241643    1       0       0       2       0
201307121731    1       0       0       2       0
201306111503    1       0       0       2       0
201306111707    1       0       0       2       0
201308201527    1       0       0       2       0
201308201526    1       0       0       2       0
201307121730    1       0       0       2       0
201308261330    15      6       0.4     0       0
201307051542    1       0       0       2       0
201307121739    1       0       0       2       0
201308141403    1       0       0       2       0
201308151502    1       0       0       2       0
201308151500    1       0       0       2       0
201308151501    1       0       0       2       0
201309031534    1       0       0       2       0
201307081834    1       0       0       2       0
201306031430    1       0       0       2       0
201308151508    1       0       0       2       0
201306181413    1       0       0       2       0
201308061411    1       0       0       2       0
201306251636    2       0       0       2       0
201306031429    2       0       0       2       0
