datetime;hour;min;hourmin;count0;count2;perc0;perc2;dec;lbl
201307241546;15;46;1546;1;0;1;0;2;0
201307081519;15;19;1519;1;0;1;0;2;0
201306201400;14;00;1400;1;0;1;0;2;0
201307111503;15;03;1503;1;0;1;0;2;0
201307191439;14;39;1439;1;0;1;0;2;0
201307081515;15;15;1515;1;0;1;0;2;0
201306201408;14;08;1408;1;0;1;0;2;0
201307261615;16;15;1615;1;0;1;0;2;0
201308191519;15;19;1519;1;0;1;0;2;0
201308161429;14;29;1429;1;0;1;0;2;0
201308211829;18;29;1829;1;0;1;0;2;0
201308121457;14;57;1457;1;0;1;0;2;0
201307261409;14;09;1409;1;0;1;0;2;0
201308231641;16;41;1641;1;0;1;0;2;0
201307261400;14;00;1400;1;0;1;0;2;2
201306201828;18;28;1828;0;1;0;1;2;0
201306141722;17;22;1722;1;0;1;0;2;0
201307161452;14;52;1452;1;0;1;0;2;0
201307011459;14;59;1459;1;0;1;0;2;0
201306191533;15;33;1533;2;0;1;0;2;0
201308211836;18;36;1836;1;0;1;0;2;0
201309041821;18;21;1821;1;0;1;0;2;0
201306121350;13;50;1350;1;0;1;0;2;0
201306211507;15;07;1507;2;0;1;0;2;0
201309041828;18;28;1828;1;0;1;0;2;0
201308191808;18;08;1808;1;0;1;0;2;0
201307171707;17;07;1707;1;0;1;0;2;0
201308221533;15;33;1533;0;1;0;1;2;0
201306121850;18;50;1850;1;0;1;0;2;0
201308221536;15;36;1536;0;1;0;1;2;0
201306201428;14;28;1428;2;0;1;0;2;0
201307091659;16;59;1659;1;0;1;0;2;0
201306061720;17;20;1720;0;1;0;1;2;0
201308301411;14;11;1411;2;0;1;0;2;0
201306041624;16;24;1624;1;0;1;0;2;0
201306041625;16;25;1625;1;0;1;0;2;0
201306191644;16;44;1644;1;0;1;0;2;0
201306041626;16;26;1626;2;0;1;0;2;0
201309041336;13;36;1336;1;0;1;0;2;0
201307091654;16;54;1654;1;0;1;0;2;0
201307051903;19;03;1903;1;0;1;0;2;0
201307151703;17;03;1703;2;0;1;0;2;0
201307151704;17;04;1704;1;0;1;0;2;0
201307031345;13;45;1345;1;0;1;0;2;0
201306141340;13;40;1340;1;0;1;0;2;0
201307151700;17;00;1700;1;0;1;0;2;0
201307241708;17;08;1708;1;0;1;0;2;0
201309041330;13;30;1330;6;4;0.6;0.4;2;0
201307121446;14;46;1446;1;0;1;0;2;0
201306041620;16;20;1620;1;0;1;0;2;0
201306041621;16;21;1621;1;0;1;0;2;0
201307021950;19;50;1950;1;0;1;0;2;0
201308301426;14;26;1426;1;0;1;0;2;0
201306041634;16;34;1634;1;0;1;0;2;0
201306141330;13;30;1330;9;4;0.69;0.31;0;2
201307241330;13;30;1330;13;0;1;0;0;0
201308021627;16;27;1627;0;1;0;1;2;0
201307221610;16;10;1610;0;1;0;1;2;0
201306191628;16;28;1628;2;0;1;0;2;0
201307221403;14;03;1403;0;1;0;1;2;0
201307221401;14;01;1401;1;0;1;0;2;0
201307101755;17;55;1755;1;0;1;0;2;0
201307221409;14;09;1409;1;0;1;0;2;0
201308201719;17;19;1719;1;0;1;0;2;0
201308021658;16;58;1658;2;0;1;0;2;0
201306251452;14;52;1452;1;0;1;0;2;0
201309031512;15;12;1512;0;1;0;1;2;0
201307231647;16;47;1647;1;0;1;0;2;0
201306061502;15;02;1502;1;0;1;0;2;0
201307221615;16;15;1615;1;0;1;0;2;0
201309051508;15;08;1508;1;0;1;0;2;0
201306281330;13;30;1330;5;0;1;0;2;0
201308021641;16;41;1641;1;0;1;0;2;0
201308021644;16;44;1644;1;0;1;0;2;0
201306171926;19;26;1926;1;0;1;0;2;0
201308201907;19;07;1907;2;0;1;0;2;0
201307191701;17;01;1701;0;1;0;1;2;0
201308161508;15;08;1508;1;0;1;0;2;0
201308091959;19;59;1959;1;0;1;0;2;0
201307031330;13;30;1330;15;6;0.71;0.29;0;0
201306141355;13;55;1355;1;0;1;0;2;0
201308061706;17;06;1706;1;0;1;0;2;0
201301071430;14;30;1430;7;2;0.78;0.22;2;2
201308061707;17;07;1707;1;1;0.5;0.5;2;0
201308061708;17;08;1708;1;0;1;0;2;0
201308121407;14;07;1407;2;1;0.67;0.33;2;0
201308121405;14;05;1405;1;0;1;0;2;0
201307091617;16;17;1617;1;0;1;0;2;0
201308061700;17;00;1700;0;1;0;1;2;0
201308061703;17;03;1703;1;0;1;0;2;0
201307091417;14;17;1417;1;0;1;0;2;0
201307171649;16;49;1649;1;0;1;0;2;0
201307091419;14;19;1419;1;0;1;0;2;0
201306071427;14;27;1427;4;0;1;0;2;0
201307171642;16;42;1642;1;0;1;0;2;0
201308061900;19;00;1900;0;1;0;1;2;0
201307221428;14;28;1428;1;0;1;0;2;0
201306181817;18;17;1817;1;0;1;0;2;0
201308121400;14;00;1400;0;1;0;1;2;0
201306071820;18;20;1820;1;0;1;0;2;0
201306281552;15;52;1552;2;0;1;0;2;0
201307301834;18;34;1834;1;0;1;0;2;0
201307221433;14;33;1433;1;0;1;0;2;0
201309061703;17;03;1703;1;0;1;0;2;0
201308291613;16;13;1613;1;0;1;0;2;0
201308061711;17;11;1711;1;0;1;0;2;0
201308291409;14;09;1409;1;0;1;0;2;0
201308061915;19;15;1915;1;0;1;0;2;0
201306051755;17;55;1755;0;1;0;1;2;0
201308061913;19;13;1913;1;0;1;0;2;0
201306261621;16;21;1621;1;0;1;0;2;0
201308061919;19;19;1919;1;0;1;0;2;0
201308201959;19;59;1959;1;0;1;0;2;0
201308011458;14;58;1458;1;0;1;0;2;0
